order_id,Category,sub_category,product_id,cost_price,list_price,Quantity,discount_percent,Discount_value,selling_price,profit
8248,Office Supplies,Art,OFF-AR-10004602,40,40,2,2,0.8,39.2,-0.7999999999999972
8249,Technology,Phones,TEC-PH-10001795,610,740,2,5,37.0,703.0,93.0
8250,Office Supplies,Binders,OFF-BI-10002854,10,10,2,4,0.4,9.6,-0.40000000000000036
8251,Furniture,Furnishings,FUR-FU-10000023,0,0,2,2,0.0,0.0,0.0
8252,Office Supplies,Appliances,OFF-AP-10000828,150,180,5,2,3.6,176.4,26.400000000000006
8253,Office Supplies,Storage,OFF-ST-10000777,50,60,2,2,1.2,58.8,8.799999999999997
8254,Technology,Copiers,TEC-CO-10000971,280,300,1,5,15.0,285.0,5.0
8255,Office Supplies,Paper,OFF-PA-10003134,180,190,4,5,9.5,180.5,0.5
8256,Technology,Phones,TEC-PH-10002538,190,240,8,4,9.6,230.4,40.400000000000006
8257,Office Supplies,Storage,OFF-ST-10001228,50,50,3,4,2.0,48.0,-2.0
8258,Technology,Accessories,TEC-AC-10000397,160,170,5,5,8.5,161.5,1.5
8259,Office Supplies,Binders,OFF-BI-10004308,90,100,6,3,3.0,97.0,7.0
8260,Office Supplies,Paper,OFF-PA-10000357,300,370,9,3,11.1,358.9,58.89999999999998
8261,Office Supplies,Binders,OFF-BI-10000773,10,10,1,3,0.3,9.7,-0.3000000000000007
8262,Office Supplies,Storage,OFF-ST-10001837,160,170,4,2,3.4,166.6,6.599999999999994
8263,Office Supplies,Paper,OFF-PA-10002552,20,20,3,3,0.6,19.4,-0.6000000000000014
8264,Office Supplies,Binders,OFF-BI-10000014,10,10,4,4,0.4,9.6,-0.40000000000000036
8265,Office Supplies,Appliances,OFF-AP-10004136,110,120,3,2,2.4,117.6,7.599999999999994
8266,Office Supplies,Binders,OFF-BI-10003429,40,40,7,5,2.0,38.0,-2.0
8267,Technology,Phones,TEC-PH-10000376,20,20,2,4,0.8,19.2,-0.8000000000000007
8268,Furniture,Tables,FUR-TA-10003469,70,70,1,3,2.1,67.9,-2.0999999999999943
8269,Office Supplies,Supplies,OFF-SU-10004231,30,30,4,3,0.8999999999999999,29.1,-0.8999999999999986
8270,Technology,Phones,TEC-PH-10002584,1880,2000,4,4,80.0,1920.0,40.0
8271,Office Supplies,Art,OFF-AR-10003602,10,10,2,5,0.5,9.5,-0.5
8272,Furniture,Chairs,FUR-CH-10002331,2410,2560,8,3,76.8,2483.2,73.19999999999982
8273,Furniture,Chairs,FUR-CH-10001802,330,390,4,2,7.8,382.2,52.19999999999999
8274,Office Supplies,Art,OFF-AR-10000634,0,0,1,3,0.0,0.0,0.0
8275,Office Supplies,Storage,OFF-ST-10002615,890,1090,7,3,32.699999999999996,1057.3,167.29999999999995
8276,Office Supplies,Paper,OFF-PA-10004040,30,40,9,3,1.2,38.8,8.799999999999997
8277,Office Supplies,Binders,OFF-BI-10003727,0,0,3,4,0.0,0.0,0.0
8278,Office Supplies,Binders,OFF-BI-10002026,30,30,2,5,1.5,28.5,-1.5
8279,Office Supplies,Storage,OFF-ST-10001496,360,430,3,3,12.9,417.1,57.10000000000002
8280,Office Supplies,Storage,OFF-ST-10003716,560,680,3,2,13.6,666.4,106.39999999999998
8281,Office Supplies,Envelopes,OFF-EN-10002504,60,70,3,2,1.4000000000000001,68.6,8.599999999999994
8282,Furniture,Chairs,FUR-CH-10001270,170,210,3,3,6.3,203.7,33.69999999999999
8283,Technology,Machines,TEC-MA-10004241,530,600,2,2,12.0,588.0,58.0
8284,Office Supplies,Art,OFF-AR-10001468,50,60,2,3,1.7999999999999998,58.2,8.200000000000003
8285,Technology,Accessories,TEC-AC-10003198,580,640,8,4,25.6,614.4,34.39999999999998
8286,Furniture,Furnishings,FUR-FU-10003039,50,50,3,5,2.5,47.5,-2.5
8287,Office Supplies,Paper,OFF-PA-10000295,30,30,6,3,0.8999999999999999,29.1,-0.8999999999999986
8288,Office Supplies,Art,OFF-AR-10004344,40,50,5,2,1.0,49.0,9.0
8289,Technology,Accessories,TEC-AC-10002473,140,160,7,5,8.0,152.0,12.0
8290,Office Supplies,Appliances,OFF-AP-10002403,180,210,6,5,10.5,199.5,19.5
8291,Office Supplies,Supplies,OFF-SU-10000432,10,10,2,4,0.4,9.6,-0.40000000000000036
8292,Office Supplies,Labels,OFF-LA-10000443,0,0,1,2,0.0,0.0,0.0
8293,Office Supplies,Binders,OFF-BI-10003166,10,10,3,3,0.3,9.7,-0.3000000000000007
8294,Office Supplies,Binders,OFF-BI-10002393,20,20,4,3,0.6,19.4,-0.6000000000000014
8295,Technology,Phones,TEC-PH-10001809,240,300,2,3,9.0,291.0,51.0
8296,Office Supplies,Envelopes,OFF-EN-10002600,20,30,9,4,1.2,28.8,8.8
8297,Technology,Accessories,TEC-AC-10000109,100,110,2,3,3.3,106.7,6.700000000000003
8298,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,0.0,0.0,0.0
8299,Office Supplies,Labels,OFF-LA-10003223,10,10,3,4,0.4,9.6,-0.40000000000000036
8300,Office Supplies,Art,OFF-AR-10001770,10,10,3,3,0.3,9.7,-0.3000000000000007
8301,Office Supplies,Envelopes,OFF-EN-10003296,150,180,2,2,3.6,176.4,26.400000000000006
8302,Technology,Accessories,TEC-AC-10003870,1450,1650,5,2,33.0,1617.0,167.0
8303,Furniture,Chairs,FUR-CH-10000665,320,360,3,4,14.4,345.6,25.600000000000023
8304,Technology,Phones,TEC-PH-10003092,70,70,2,2,1.4000000000000001,68.6,-1.4000000000000057
8305,Furniture,Tables,FUR-TA-10001086,460,490,4,3,14.7,475.3,15.300000000000011
8306,Office Supplies,Paper,OFF-PA-10001870,20,30,5,4,1.2,28.8,8.8
8307,Office Supplies,Binders,OFF-BI-10003305,40,40,7,2,0.8,39.2,-0.7999999999999972
8308,Office Supplies,Binders,OFF-BI-10003007,80,80,2,3,2.4,77.6,-2.4000000000000057
8309,Office Supplies,Art,OFF-AR-10001419,30,40,9,2,0.8,39.2,9.200000000000003
8310,Office Supplies,Storage,OFF-ST-10003692,120,140,3,5,7.0,133.0,13.0
8311,Furniture,Tables,FUR-TA-10001866,330,380,3,4,15.200000000000001,364.8,34.80000000000001
8312,Furniture,Furnishings,FUR-FU-10002157,50,60,4,4,2.4,57.6,7.600000000000001
8313,Technology,Phones,TEC-PH-10001459,2560,2940,7,3,88.2,2851.8,291.8000000000002
8314,Furniture,Chairs,FUR-CH-10002126,460,510,3,3,15.299999999999999,494.7,34.69999999999999
8315,Office Supplies,Fasteners,OFF-FA-10001561,0,0,2,5,0.0,0.0,0.0
8316,Office Supplies,Art,OFF-AR-10003158,20,20,7,4,0.8,19.2,-0.8000000000000007
8317,Office Supplies,Paper,OFF-PA-10001804,20,20,3,4,0.8,19.2,-0.8000000000000007
8318,Office Supplies,Art,OFF-AR-10000422,0,0,1,2,0.0,0.0,0.0
8319,Office Supplies,Art,OFF-AR-10000127,20,20,8,3,0.6,19.4,-0.6000000000000014
8320,Office Supplies,Storage,OFF-ST-10004634,10,10,1,5,0.5,9.5,-0.5
8321,Office Supplies,Art,OFF-AR-10003582,40,50,2,2,1.0,49.0,9.0
8322,Office Supplies,Binders,OFF-BI-10002026,20,20,2,2,0.4,19.6,-0.3999999999999986
8323,Office Supplies,Appliances,OFF-AP-10000595,10,10,2,5,0.5,9.5,-0.5
8324,Office Supplies,Paper,OFF-PA-10001509,30,40,5,2,0.8,39.2,9.200000000000003
8325,Office Supplies,Storage,OFF-ST-10001321,50,60,5,2,1.2,58.8,8.799999999999997
8326,Technology,Phones,TEC-PH-10001750,130,160,3,3,4.8,155.2,25.19999999999999
8327,Office Supplies,Binders,OFF-BI-10001890,0,0,4,3,0.0,0.0,0.0
8328,Office Supplies,Binders,OFF-BI-10004224,80,90,7,5,4.5,85.5,5.5
8329,Office Supplies,Paper,OFF-PA-10001357,120,140,3,5,7.0,133.0,13.0
8330,Office Supplies,Paper,OFF-PA-10004888,10,10,1,3,0.3,9.7,-0.3000000000000007
8331,Technology,Accessories,TEC-AC-10002370,10,10,4,2,0.2,9.8,-0.1999999999999993
8332,Office Supplies,Storage,OFF-ST-10004634,10,10,1,2,0.2,9.8,-0.1999999999999993
8333,Furniture,Chairs,FUR-CH-10002647,330,350,5,5,17.5,332.5,2.5
8334,Office Supplies,Paper,OFF-PA-10001801,20,20,3,2,0.4,19.6,-0.3999999999999986
8335,Office Supplies,Binders,OFF-BI-10004632,40,50,4,3,1.5,48.5,8.5
8336,Office Supplies,Binders,OFF-BI-10002082,240,300,9,3,9.0,291.0,51.0
8337,Office Supplies,Art,OFF-AR-10003986,10,10,2,3,0.3,9.7,-0.3000000000000007
8338,Office Supplies,Paper,OFF-PA-10001243,20,20,4,5,1.0,19.0,-1.0
8339,Technology,Accessories,TEC-AC-10003198,460,500,5,5,25.0,475.0,15.0
8340,Furniture,Chairs,FUR-CH-10003774,400,440,6,5,22.0,418.0,18.0
8341,Office Supplies,Paper,OFF-PA-10002262,30,30,5,4,1.2,28.8,-1.1999999999999993
8342,Office Supplies,Appliances,OFF-AP-10004532,50,60,3,2,1.2,58.8,8.799999999999997
8343,Office Supplies,Storage,OFF-ST-10001325,60,70,7,5,3.5,66.5,6.5
8344,Office Supplies,Labels,OFF-LA-10004544,60,60,5,2,1.2,58.8,-1.2000000000000028
8345,Furniture,Furnishings,FUR-FU-10001473,30,30,3,2,0.6,29.4,-0.6000000000000014
8346,Furniture,Chairs,FUR-CH-10000422,190,220,3,4,8.8,211.2,21.19999999999999
8347,Furniture,Furnishings,FUR-FU-10002960,30,30,5,5,1.5,28.5,-1.5
8348,Furniture,Furnishings,FUR-FU-10002445,10,10,1,3,0.3,9.7,-0.3000000000000007
8349,Technology,Phones,TEC-PH-10001300,170,210,10,4,8.4,201.6,31.599999999999994
8350,Furniture,Furnishings,FUR-FU-10001025,20,20,5,3,0.6,19.4,-0.6000000000000014
8351,Office Supplies,Paper,OFF-PA-10002689,10,10,1,5,0.5,9.5,-0.5
8352,Furniture,Furnishings,FUR-FU-10004245,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
8353,Office Supplies,Binders,OFF-BI-10003684,30,30,4,5,1.5,28.5,-1.5
8354,Furniture,Tables,FUR-TA-10003748,330,370,5,2,7.4,362.6,32.60000000000002
8355,Office Supplies,Binders,OFF-BI-10002133,50,60,5,3,1.7999999999999998,58.2,8.200000000000003
8356,Office Supplies,Fasteners,OFF-FA-10002280,10,10,2,3,0.3,9.7,-0.3000000000000007
8357,Furniture,Furnishings,FUR-FU-10000308,170,190,3,4,7.6000000000000005,182.4,12.400000000000006
8358,Office Supplies,Storage,OFF-ST-10000876,80,90,7,3,2.6999999999999997,87.3,7.299999999999997
8359,Technology,Phones,TEC-PH-10000586,90,110,2,5,5.5,104.5,14.5
8360,Technology,Accessories,TEC-AC-10003399,180,220,6,5,11.0,209.0,29.0
8361,Office Supplies,Art,OFF-AR-10001955,30,30,2,2,0.6,29.4,-0.6000000000000014
8362,Office Supplies,Appliances,OFF-AP-10000027,10,10,2,3,0.3,9.7,-0.3000000000000007
8363,Furniture,Tables,FUR-TA-10002958,730,910,5,4,36.4,873.6,143.60000000000002
8364,Office Supplies,Storage,OFF-ST-10002615,320,370,3,5,18.5,351.5,31.5
8365,Technology,Phones,TEC-PH-10002624,680,750,2,5,37.5,712.5,32.5
8366,Technology,Phones,TEC-PH-10002275,530,600,4,5,30.0,570.0,40.0
8367,Office Supplies,Supplies,OFF-SU-10004290,30,30,4,5,1.5,28.5,-1.5
8368,Office Supplies,Paper,OFF-PA-10000174,20,20,2,5,1.0,19.0,-1.0
8369,Office Supplies,Binders,OFF-BI-10004308,80,80,5,3,2.4,77.6,-2.4000000000000057
8370,Furniture,Tables,FUR-TA-10003473,810,900,3,2,18.0,882.0,72.0
8371,Furniture,Bookcases,FUR-BO-10003894,110,120,2,3,3.5999999999999996,116.4,6.400000000000006
8372,Office Supplies,Binders,OFF-BI-10001658,0,0,1,5,0.0,0.0,0.0
8373,Furniture,Furnishings,FUR-FU-10003535,70,80,3,2,1.6,78.4,8.400000000000006
8374,Office Supplies,Storage,OFF-ST-10000352,30,30,1,2,0.6,29.4,-0.6000000000000014
8375,Office Supplies,Appliances,OFF-AP-10004859,90,90,6,2,1.8,88.2,-1.7999999999999972
8376,Office Supplies,Binders,OFF-BI-10001294,50,60,6,3,1.7999999999999998,58.2,8.200000000000003
8377,Office Supplies,Appliances,OFF-AP-10001242,50,60,1,2,1.2,58.8,8.799999999999997
8378,Office Supplies,Storage,OFF-ST-10002344,50,60,1,4,2.4,57.6,7.600000000000001
8379,Office Supplies,Paper,OFF-PA-10003349,20,20,3,4,0.8,19.2,-0.8000000000000007
8380,Office Supplies,Envelopes,OFF-EN-10003055,180,220,7,4,8.8,211.2,31.19999999999999
8381,Office Supplies,Paper,OFF-PA-10001622,10,10,3,2,0.2,9.8,-0.1999999999999993
8382,Technology,Phones,TEC-PH-10003800,80,80,2,4,3.2,76.8,-3.200000000000003
8383,Furniture,Chairs,FUR-CH-10001270,230,240,4,2,4.8,235.2,5.199999999999989
8384,Technology,Accessories,TEC-AC-10003447,50,60,3,4,2.4,57.6,7.600000000000001
8385,Office Supplies,Paper,OFF-PA-10004285,10,10,2,2,0.2,9.8,-0.1999999999999993
8386,Office Supplies,Binders,OFF-BI-10001757,10,10,3,4,0.4,9.6,-0.40000000000000036
8387,Office Supplies,Storage,OFF-ST-10001558,20,20,1,2,0.4,19.6,-0.3999999999999986
8388,Office Supplies,Storage,OFF-ST-10001328,60,80,5,4,3.2,76.8,16.799999999999997
8389,Office Supplies,Appliances,OFF-AP-10004708,60,80,2,5,4.0,76.0,16.0
8390,Office Supplies,Fasteners,OFF-FA-10000621,20,20,6,4,0.8,19.2,-0.8000000000000007
8391,Office Supplies,Paper,OFF-PA-10001838,10,10,2,3,0.3,9.7,-0.3000000000000007
8392,Furniture,Furnishings,FUR-FU-10001473,20,30,2,5,1.5,28.5,8.5
8393,Technology,Phones,TEC-PH-10000193,130,140,3,3,4.2,135.8,5.800000000000011
8394,Furniture,Furnishings,FUR-FU-10002045,90,110,5,3,3.3,106.7,16.700000000000003
8395,Office Supplies,Appliances,OFF-AP-10002945,840,900,3,5,45.0,855.0,15.0
8396,Furniture,Tables,FUR-TA-10001095,310,370,3,3,11.1,358.9,48.89999999999998
8397,Office Supplies,Paper,OFF-PA-10001144,290,310,7,4,12.4,297.6,7.600000000000023
8398,Office Supplies,Binders,OFF-BI-10004099,10,10,5,4,0.4,9.6,-0.40000000000000036
8399,Furniture,Chairs,FUR-CH-10001973,130,160,2,4,6.4,153.6,23.599999999999994
8400,Office Supplies,Storage,OFF-ST-10000344,10,10,1,4,0.4,9.6,-0.40000000000000036
8401,Office Supplies,Binders,OFF-BI-10002026,190,230,5,3,6.8999999999999995,223.1,33.099999999999994
8402,Furniture,Chairs,FUR-CH-10003535,150,160,3,4,6.4,153.6,3.5999999999999943
8403,Office Supplies,Paper,OFF-PA-10004156,20,20,2,2,0.4,19.6,-0.3999999999999986
8404,Office Supplies,Paper,OFF-PA-10002254,90,110,4,2,2.2,107.8,17.799999999999997
8405,Furniture,Furnishings,FUR-FU-10003247,70,80,4,3,2.4,77.6,7.599999999999994
8406,Technology,Accessories,TEC-AC-10002473,120,140,5,3,4.2,135.8,15.800000000000011
8407,Furniture,Furnishings,FUR-FU-10001057,40,40,2,2,0.8,39.2,-0.7999999999999972
8408,Office Supplies,Art,OFF-AR-10001419,30,30,7,4,1.2,28.8,-1.1999999999999993
8409,Office Supplies,Art,OFF-AR-10004010,150,170,5,5,8.5,161.5,11.5
8410,Office Supplies,Binders,OFF-BI-10004230,100,110,4,2,2.2,107.8,7.799999999999997
8411,Furniture,Tables,FUR-TA-10001768,540,630,4,5,31.5,598.5,58.5
8412,Office Supplies,Art,OFF-AR-10003514,30,30,7,3,0.8999999999999999,29.1,-0.8999999999999986
8413,Furniture,Tables,FUR-TA-10002228,840,930,4,2,18.6,911.4,71.39999999999998
8414,Office Supplies,Paper,OFF-PA-10001972,40,50,10,5,2.5,47.5,7.5
8415,Technology,Accessories,TEC-AC-10002942,150,170,3,4,6.8,163.2,13.199999999999989
8416,Office Supplies,Paper,OFF-PA-10000474,100,110,3,2,2.2,107.8,7.799999999999997
8417,Office Supplies,Binders,OFF-BI-10004330,140,150,5,3,4.5,145.5,5.5
8418,Office Supplies,Storage,OFF-ST-10000604,100,100,3,3,3.0,97.0,-3.0
8419,Furniture,Tables,FUR-TA-10004154,270,290,1,3,8.7,281.3,11.300000000000011
8420,Office Supplies,Storage,OFF-ST-10000636,60,70,4,3,2.1,67.9,7.900000000000006
8421,Technology,Accessories,TEC-AC-10004171,190,200,2,3,6.0,194.0,4.0
8422,Technology,Accessories,TEC-AC-10002167,40,50,3,4,2.0,48.0,8.0
8423,Office Supplies,Fasteners,OFF-FA-10000621,20,20,5,4,0.8,19.2,-0.8000000000000007
8424,Furniture,Furnishings,FUR-FU-10004053,30,40,2,3,1.2,38.8,8.799999999999997
8425,Furniture,Bookcases,FUR-BO-10003404,2040,2150,5,3,64.5,2085.5,45.5
8426,Office Supplies,Binders,OFF-BI-10004099,20,20,8,5,1.0,19.0,-1.0
8427,Office Supplies,Supplies,OFF-SU-10004290,10,10,2,3,0.3,9.7,-0.3000000000000007
8428,Office Supplies,Supplies,OFF-SU-10001935,0,0,2,5,0.0,0.0,0.0
8429,Technology,Accessories,TEC-AC-10004227,50,60,6,2,1.2,58.8,8.799999999999997
8430,Furniture,Furnishings,FUR-FU-10004904,280,300,5,3,9.0,291.0,11.0
8431,Office Supplies,Storage,OFF-ST-10001511,120,130,2,5,6.5,123.5,3.5
8432,Furniture,Furnishings,FUR-FU-10003535,250,270,10,2,5.4,264.6,14.600000000000023
8433,Office Supplies,Fasteners,OFF-FA-10000053,10,10,4,3,0.3,9.7,-0.3000000000000007
8434,Office Supplies,Paper,OFF-PA-10004610,10,10,2,3,0.3,9.7,-0.3000000000000007
8435,Furniture,Furnishings,FUR-FU-10000550,10,10,5,2,0.2,9.8,-0.1999999999999993
8436,Office Supplies,Binders,OFF-BI-10001721,10,10,2,2,0.2,9.8,-0.1999999999999993
8437,Office Supplies,Binders,OFF-BI-10004040,40,50,11,5,2.5,47.5,7.5
8438,Technology,Accessories,TEC-AC-10002550,20,30,2,2,0.6,29.4,9.399999999999999
8439,Office Supplies,Binders,OFF-BI-10003876,120,140,4,4,5.6000000000000005,134.4,14.400000000000006
8440,Technology,Phones,TEC-PH-10000213,40,50,2,2,1.0,49.0,9.0
8441,Office Supplies,Paper,OFF-PA-10002615,10,10,3,2,0.2,9.8,-0.1999999999999993
8442,Office Supplies,Paper,OFF-PA-10002254,80,80,4,2,1.6,78.4,-1.5999999999999943
8443,Technology,Phones,TEC-PH-10004586,370,430,2,4,17.2,412.8,42.80000000000001
8444,Office Supplies,Binders,OFF-BI-10002982,0,0,1,2,0.0,0.0,0.0
8445,Technology,Phones,TEC-PH-10002538,60,70,3,2,1.4000000000000001,68.6,8.599999999999994
8446,Furniture,Tables,FUR-TA-10001039,230,240,4,3,7.199999999999999,232.8,2.8000000000000114
8447,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2,0.8,39.2,-0.7999999999999972
8448,Furniture,Furnishings,FUR-FU-10000277,190,210,2,5,10.5,199.5,9.5
8449,Furniture,Tables,FUR-TA-10004915,540,640,3,2,12.8,627.2,87.20000000000005
8450,Office Supplies,Paper,OFF-PA-10003724,30,40,8,4,1.6,38.4,8.399999999999999
8451,Office Supplies,Appliances,OFF-AP-10002906,0,0,1,5,0.0,0.0,0.0
8452,Technology,Phones,TEC-PH-10001459,1510,1680,5,4,67.2,1612.8,102.79999999999995
8453,Furniture,Chairs,FUR-CH-10002880,310,340,4,2,6.8,333.2,23.19999999999999
8454,Office Supplies,Storage,OFF-ST-10001780,1290,1550,3,4,62.0,1488.0,198.0
8455,Furniture,Furnishings,FUR-FU-10004748,120,130,5,3,3.9,126.1,6.099999999999994
8456,Technology,Phones,TEC-PH-10001918,180,220,2,5,11.0,209.0,29.0
8457,Furniture,Chairs,FUR-CH-10001146,90,110,3,4,4.4,105.6,15.599999999999994
8458,Office Supplies,Binders,OFF-BI-10004364,0,0,3,3,0.0,0.0,0.0
8459,Office Supplies,Binders,OFF-BI-10002133,20,30,3,5,1.5,28.5,8.5
8460,Office Supplies,Binders,OFF-BI-10002225,10,10,3,5,0.5,9.5,-0.5
8461,Office Supplies,Binders,OFF-BI-10002432,30,30,5,2,0.6,29.4,-0.6000000000000014
8462,Office Supplies,Storage,OFF-ST-10000563,80,100,3,2,2.0,98.0,18.0
8463,Office Supplies,Labels,OFF-LA-10001982,10,10,2,4,0.4,9.6,-0.40000000000000036
8464,Technology,Phones,TEC-PH-10003273,280,300,3,3,9.0,291.0,11.0
8465,Technology,Accessories,TEC-AC-10002718,40,50,4,5,2.5,47.5,7.5
8466,Office Supplies,Storage,OFF-ST-10001505,20,20,3,5,1.0,19.0,-1.0
8467,Office Supplies,Appliances,OFF-AP-10000179,330,370,3,4,14.8,355.2,25.19999999999999
8468,Office Supplies,Binders,OFF-BI-10002309,10,10,2,5,0.5,9.5,-0.5
8469,Furniture,Tables,FUR-TA-10001950,2220,2680,6,5,134.0,2546.0,326.0
8470,Furniture,Bookcases,FUR-BO-10001972,340,390,4,2,7.8,382.2,42.19999999999999
8471,Technology,Accessories,TEC-AC-10002473,40,50,2,5,2.5,47.5,7.5
8472,Furniture,Furnishings,FUR-FU-10000193,70,80,3,5,4.0,76.0,6.0
8473,Office Supplies,Labels,OFF-LA-10000081,0,0,1,3,0.0,0.0,0.0
8474,Office Supplies,Storage,OFF-ST-10000876,10,10,1,5,0.5,9.5,-0.5
8475,Office Supplies,Binders,OFF-BI-10004492,30,40,4,2,0.8,39.2,9.200000000000003
8476,Office Supplies,Paper,OFF-PA-10001033,60,70,2,4,2.8000000000000003,67.2,7.200000000000003
8477,Office Supplies,Paper,OFF-PA-10004039,30,40,1,3,1.2,38.8,8.799999999999997
8478,Technology,Machines,TEC-MA-10004552,830,1040,4,5,52.0,988.0,158.0
8479,Office Supplies,Art,OFF-AR-10002578,10,10,2,3,0.3,9.7,-0.3000000000000007
8480,Office Supplies,Paper,OFF-PA-10004022,20,20,2,4,0.8,19.2,-0.8000000000000007
8481,Technology,Phones,TEC-PH-10004100,40,40,2,5,2.0,38.0,-2.0
8482,Office Supplies,Art,OFF-AR-10001860,20,20,3,3,0.6,19.4,-0.6000000000000014
8483,Office Supplies,Labels,OFF-LA-10001297,20,20,2,4,0.8,19.2,-0.8000000000000007
8484,Office Supplies,Binders,OFF-BI-10004828,70,80,5,5,4.0,76.0,6.0
8485,Furniture,Furnishings,FUR-FU-10002759,160,200,10,2,4.0,196.0,36.0
8486,Office Supplies,Paper,OFF-PA-10000740,40,50,2,4,2.0,48.0,8.0
8487,Office Supplies,Paper,OFF-PA-10001144,90,110,2,4,4.4,105.6,15.599999999999994
8488,Office Supplies,Paper,OFF-PA-10000859,10,10,3,3,0.3,9.7,-0.3000000000000007
8489,Technology,Machines,TEC-MA-10001127,8050,8750,5,2,175.0,8575.0,525.0
8490,Office Supplies,Binders,OFF-BI-10002557,30,40,8,5,2.0,38.0,8.0
8491,Furniture,Furnishings,FUR-FU-10001731,20,20,7,5,1.0,19.0,-1.0
8492,Office Supplies,Fasteners,OFF-FA-10001135,10,10,3,2,0.2,9.8,-0.1999999999999993
8493,Office Supplies,Paper,OFF-PA-10000069,50,60,8,5,3.0,57.0,7.0
8494,Technology,Copiers,TEC-CO-10001943,450,480,3,5,24.0,456.0,6.0
8495,Office Supplies,Binders,OFF-BI-10000977,10,10,1,2,0.2,9.8,-0.1999999999999993
8496,Technology,Accessories,TEC-AC-10002942,160,170,3,2,3.4,166.6,6.599999999999994
8497,Office Supplies,Art,OFF-AR-10000588,50,60,3,4,2.4,57.6,7.600000000000001
8498,Technology,Accessories,TEC-AC-10002001,400,480,3,2,9.6,470.4,70.39999999999998
8499,Office Supplies,Supplies,OFF-SU-10000381,20,20,2,2,0.4,19.6,-0.3999999999999986
8500,Office Supplies,Binders,OFF-BI-10001617,50,50,6,3,1.5,48.5,-1.5
8501,Office Supplies,Paper,OFF-PA-10001878,90,100,2,2,2.0,98.0,8.0
8502,Technology,Phones,TEC-PH-10000376,20,20,2,2,0.4,19.6,-0.3999999999999986
8503,Furniture,Chairs,FUR-CH-10003396,170,180,3,4,7.2,172.8,2.8000000000000114
8504,Office Supplies,Paper,OFF-PA-10003363,10,10,2,2,0.2,9.8,-0.1999999999999993
8505,Furniture,Chairs,FUR-CH-10003298,350,370,4,2,7.4,362.6,12.600000000000023
8506,Office Supplies,Binders,OFF-BI-10001757,10,10,9,5,0.5,9.5,-0.5
8507,Technology,Accessories,TEC-AC-10004633,30,30,5,5,1.5,28.5,-1.5
8508,Office Supplies,Envelopes,OFF-EN-10001453,130,150,3,2,3.0,147.0,17.0
8509,Technology,Accessories,TEC-AC-10004761,150,180,11,2,3.6,176.4,26.400000000000006
8510,Technology,Phones,TEC-PH-10003691,120,130,1,4,5.2,124.8,4.799999999999997
8511,Office Supplies,Binders,OFF-BI-10004965,20,20,2,3,0.6,19.4,-0.6000000000000014
8512,Office Supplies,Binders,OFF-BI-10004233,30,30,2,5,1.5,28.5,-1.5
8513,Furniture,Furnishings,FUR-FU-10003601,60,70,2,3,2.1,67.9,7.900000000000006
8514,Office Supplies,Paper,OFF-PA-10002787,20,20,4,3,0.6,19.4,-0.6000000000000014
8515,Office Supplies,Art,OFF-AR-10003602,20,20,3,5,1.0,19.0,-1.0
8516,Office Supplies,Art,OFF-AR-10002053,40,40,12,5,2.0,38.0,-2.0
8517,Office Supplies,Art,OFF-AR-10002833,0,0,2,4,0.0,0.0,0.0
8518,Furniture,Furnishings,FUR-FU-10002501,30,30,6,4,1.2,28.8,-1.1999999999999993
8519,Furniture,Furnishings,FUR-FU-10002506,10,10,1,3,0.3,9.7,-0.3000000000000007
8520,Furniture,Chairs,FUR-CH-10003817,170,180,3,3,5.3999999999999995,174.6,4.599999999999994
8521,Furniture,Chairs,FUR-CH-10004860,270,300,3,5,15.0,285.0,15.0
8522,Furniture,Furnishings,FUR-FU-10002268,40,50,14,2,1.0,49.0,9.0
8523,Technology,Phones,TEC-PH-10000148,10,10,1,2,0.2,9.8,-0.1999999999999993
8524,Office Supplies,Paper,OFF-PA-10004082,50,60,7,3,1.7999999999999998,58.2,8.200000000000003
8525,Technology,Phones,TEC-PH-10004348,30,40,2,2,0.8,39.2,9.200000000000003
8526,Furniture,Furnishings,FUR-FU-10003424,40,50,6,2,1.0,49.0,9.0
8527,Office Supplies,Binders,OFF-BI-10004654,10,10,3,5,0.5,9.5,-0.5
8528,Technology,Accessories,TEC-AC-10004571,130,160,2,4,6.4,153.6,23.599999999999994
8529,Office Supplies,Storage,OFF-ST-10000675,40,50,2,4,2.0,48.0,8.0
